;AnoMes;PAG_PFPJ;REC_PFPJ;PAG_REGIAO;REC_REGIAO;PAG_IDADE;REC_IDADE;FORMAINICIACAO;NATUREZA;FINALIDADE;VALOR;QUANTIDADE
2075;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 20 e 29 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;37624210000,0;50000
2076;2025-01-01 00:00:00;PF;PJ;Nao informado;CENTRO-OESTE;entre 30 e 39 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;6630000,0;1000
2077;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;NORTE;Nao se aplica;Nao se aplica;MANU;B2B;Pix;230107661270000,0;11379000
2078;2025-01-01 00:00:00;PJ;PF;SUL;Nao informado;Nao se aplica;entre 50 e 59 anos;QRES;B2P;Pix;111792650000,0;367000
2079;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 20 e 29 anos;entre 20 e 29 anos;DICT;P2P;Pix;2367421890000,0;8563000
2080;2025-01-01 00:00:00;PF;PJ;SUL;Nao informado;entre 50 e 59 anos;Nao se aplica;MANU;P2B;Pix;27731340000,0;3000
2081;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 50 e 59 anos;entre 20 e 29 anos;QRDN;P2P;Pix;1276400000,0;44000
2082;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 30 e 39 anos;entre 40 e 49 anos;MANU;P2P;Pix;701618419380000,0;4711818000
2083;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;entre 40 e 49 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;162888580000,0;461000
2084;2025-01-01 00:00:00;PJ;PF;Nao informado;SUDESTE;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;845365880000,0;11506000
2085;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 40 e 49 anos;entre 20 e 29 anos;DICT;P2P;Pix;17499314330000,0;100398000
2086;2025-01-01 00:00:00;PF;PJ;Nao informado;NORTE;entre 50 e 59 anos;Nao se aplica;MANU;P2B;Pix;32331990000,0;176000
2087;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;até 19 anos;entre 20 e 29 anos;QRES;P2P;Pix;218822720000,0;12975000
2088;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 50 e 59 anos;mais de 60 anos;QRES;P2P;Pix;28290122880000,0;605506000
2089;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;até 19 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;71438130000,0;249000
2090;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;entre 20 e 29 anos;entre 50 e 59 anos;MANU;P2P;Pix;114828620000,0;599000
2091;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;mais de 60 anos;Nao informado;MANU;P2P;Pix;225200000,0;13000
2092;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 20 e 29 anos;QRDN;P2P;Pix;1321918230000,0;38962000
2093;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;QRDN;B2P;Pix;4438565090000,0;70621000
2094;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;mais de 60 anos;entre 20 e 29 anos;DICT;P2P;Pix;23838021460000,0;58791000
2095;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;mais de 60 anos;entre 30 e 39 anos;QRES;P2P;Pix;259890310000,0;1707000
2096;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;entre 30 e 39 anos;até 19 anos;QRES;P2P;Pix;1337490000,0;57000
2097;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUDESTE;Nao se aplica;entre 20 e 29 anos;QRES;B2P;Pix;91220476770000,0;319668000
2098;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUDESTE;Nao se aplica;entre 50 e 59 anos;QRES;G2P;Pix;26000000,0;1000
2099;2025-01-01 00:00:00;PF;PJ;SUL;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRES;P2G;Pix;94831650000,0;354000
2100;2025-01-01 00:00:00;PF;PJ;NORTE;SUDESTE;entre 30 e 39 anos;Nao se aplica;DICT;P2B;Pix;166819250340000,0;206461000
2101;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORTE;entre 40 e 49 anos;Nao se aplica;MANU;P2B;Pix;10672849990000,0;9431000
2102;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;até 19 anos;entre 20 e 29 anos;QRES;P2P;Pix;141452900000,0;6089000
2103;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 40 e 49 anos;entre 20 e 29 anos;DICT;P2P;Pix;2174833390000,0;5935000
2104;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 30 e 39 anos;entre 20 e 29 anos;MANU;P2P;Pix;3559854610000,0;29351000
2105;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;Nao se aplica;Nao disponivel;B2B;Nao disponivel;33447341230000,0;12103000
2106;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 30 e 39 anos;entre 30 e 39 anos;MANU;P2P;Pix;10305598460000,0;70136000
2107;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 40 e 49 anos;entre 20 e 29 anos;QRES;P2P;Pix;394397290000,0;8558000
2108;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 50 e 59 anos;mais de 60 anos;MANU;P2P;Pix;2172555780000,0;7106000
2109;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;até 19 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;1970210000,0;6000
2110;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 50 e 59 anos;entre 20 e 29 anos;DICT;P2P;Pix;1276233110000,0;1833000
2111;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;mais de 60 anos;até 19 anos;QRDN;P2P;Pix;12065440000,0;179000
2112;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;Nao informado;entre 50 e 59 anos;DICT;P2P;Pix;510500000,0;10000
2113;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 20 e 29 anos;mais de 60 anos;MANU;P2P;Pix;15144209350000,0;77191000
2114;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 50 e 59 anos;entre 40 e 49 anos;QRDN;P2P;Pix;411151360000,0;10883000
2115;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 50 e 59 anos;entre 50 e 59 anos;QRES;P2P;Pix;512601750000,0;10444000
2116;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;entre 20 e 29 anos;entre 40 e 49 anos;DICT;P2P;Pix;1437531310000,0;3240000
2117;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORTE;entre 50 e 59 anos;mais de 60 anos;DICT;P2P;Pix;14495637030000,0;20072000
2118;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix;1273210070000,0;4166000
2119;2025-01-01 00:00:00;PF;PF;NORTE;NORDESTE;entre 50 e 59 anos;entre 50 e 59 anos;DICT;P2P;Pix;22310582500000,0;71234000
2120;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 20 e 29 anos;QRES;P2P;Pix;1695784660000,0;43133000
2121;2025-01-01 00:00:00;PJ;PF;NORDESTE;NORTE;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;141650160000,0;2633000
2122;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORDESTE;entre 40 e 49 anos;Nao se aplica;MANU;P2B;Pix;32713457780000,0;91262000
2123;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;até 19 anos;entre 30 e 39 anos;QRES;P2P;Pix;8793754580000,0;381623000
2124;2025-01-01 00:00:00;PF;PJ;Nao informado;SUDESTE;entre 30 e 39 anos;Nao se aplica;DICT;P2G;Pix;24208650000,0;14000
2125;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;entre 40 e 49 anos;entre 20 e 29 anos;QRDN;P2P;Pix;1669250000,0;40000
2126;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;Nao se aplica;QRES;P2B;Pix Saque;1539550000,0;35000
2127;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 50 e 59 anos;entre 40 e 49 anos;MANU;P2P;Pix;154892570000,0;1031000
2128;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUDESTE;Nao se aplica;entre 20 e 29 anos;DICT;B2P;Pix;1,196774939183e+16;29127216000
2129;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;Nao informado;entre 30 e 39 anos;DICT;P2P;Pix;280000000,0;2000
2130;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;1084253810000,0;23118000
2131;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;entre 30 e 39 anos;Nao se aplica;QRDN;P2G;Pix;413067560000,0;501000
2132;2025-01-01 00:00:00;PJ;PF;Nao informado;Nao informado;Nao se aplica;entre 40 e 49 anos;QRES;B2P;Pix;549396920000,0;608000
2133;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;até 19 anos;Nao se aplica;QRDN;P2B;Pix Saque;585479540000,0;1355000
2134;2025-01-01 00:00:00;PF;PJ;Nao informado;NORDESTE;mais de 60 anos;Nao se aplica;DICT;P2B;Pix;2236795000000,0;1583000
2135;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;até 19 anos;entre 30 e 39 anos;MANU;P2P;Pix;487892830000,0;5305000
2136;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;mais de 60 anos;entre 40 e 49 anos;MANU;P2P;Pix;651385780000,0;223000
2137;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;mais de 60 anos;mais de 60 anos;QRES;P2P;Pix;114639150000,0;2141000
2138;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;10163680000,0;265000
2139;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;até 19 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;780000000,0;5000
2140;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 20 e 29 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;513529130000,0;2302000
2141;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 20 e 29 anos;mais de 60 anos;MANU;P2P;Pix;185649110000,0;420000
2142;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;entre 50 e 59 anos;Nao se aplica;QRES;P2B;Pix;6335467750000,0;69026000
2143;2025-01-01 00:00:00;PJ;PF;NORTE;Nao informado;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;2629200000,0;62000
2144;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;mais de 60 anos;até 19 anos;MANU;P2P;Pix;2156000000,0;6000
2145;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 40 e 49 anos;até 19 anos;MANU;P2P;Pix;5020278070000,0;62428000
2146;2025-01-01 00:00:00;PJ;PF;SUL;SUL;Nao se aplica;até 19 anos;Nao disponivel;B2P;Nao disponivel;2646132490000,0;29755000
2147;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;entre 50 e 59 anos;entre 20 e 29 anos;QRDN;P2P;Pix;215627800000,0;4961000
2148;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUL;Nao se aplica;entre 50 e 59 anos;DICT;G2P;Pix;126491570000,0;10000
2149;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 20 e 29 anos;entre 40 e 49 anos;MANU;P2P;Pix;8352539430000,0;38201000
2150;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 40 e 49 anos;mais de 60 anos;QRES;P2P;Pix;4616713440000,0;91268000
2151;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 30 e 39 anos;entre 40 e 49 anos;MANU;P2P;Pix;258593068250000,0;1717017000
2152;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;entre 30 e 39 anos;entre 30 e 39 anos;MANU;P2P;Pix;23032747350000,0;82599000
2153;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;NORTE;Nao se aplica;Nao se aplica;QRDN;B2B;Pix;21984779770000,0;27178000
2154;2025-01-01 00:00:00;PF;PJ;Nao informado;NORDESTE;entre 20 e 29 anos;Nao se aplica;QRDN;P2G;Pix;58307310000,0;206000
2155;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 50 e 59 anos;entre 40 e 49 anos;QRDN;P2P;Pix;380636790000,0;8446000
2156;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUDESTE;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix Troco;126647950000,0;491000
2157;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;até 19 anos;entre 40 e 49 anos;QRDN;P2P;Pix;1473180000,0;78000
2158;2025-01-01 00:00:00;PF;PF;SUL;NORTE;até 19 anos;entre 50 e 59 anos;QRES;P2P;Pix;40699400000,0;2156000
2159;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 20 e 29 anos;mais de 60 anos;QRDN;P2P;Pix;10293080000,0;453000
2160;2025-01-01 00:00:00;PJ;PJ;NORDESTE;SUDESTE;Nao se aplica;Nao se aplica;Nao disponivel;B2G;Nao disponivel;18510000,0;2000
2161;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 20 e 29 anos;Nao informado;INIC;P2P;Pix;627760000,0;3000
2162;2025-01-01 00:00:00;PF;PF;Nao informado;CENTRO-OESTE;entre 30 e 39 anos;mais de 60 anos;MANU;P2P;Pix;302700690000,0;318000
2163;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;175860020000,0;357000
2164;2025-01-01 00:00:00;PJ;PF;SUDESTE;Nao informado;Nao se aplica;até 19 anos;MANU;B2P;Pix;258610840000,0;393000
2165;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;entre 40 e 49 anos;Nao se aplica;MANU;P2B;Pix;2019692910000,0;1218000
2166;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUDESTE;Nao se aplica;mais de 60 anos;QRDN;B2P;Pix;17909531540000,0;160747000
2167;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 20 e 29 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;5602930000,0;30000
2168;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;Nao informado;Nao se aplica;Nao informado;DICT;B2P;Pix;4845290000,0;93000
2169;2025-01-01 00:00:00;PF;PJ;Nao informado;NORDESTE;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix Saque;11055110000,0;37000
2170;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;mais de 60 anos;Nao informado;DICT;P2P;Pix;156000000,0;9000
2171;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORTE;entre 20 e 29 anos;Nao se aplica;MANU;P2B;Pix;4204031280000,0;15684000
2172;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;até 19 anos;entre 20 e 29 anos;MANU;P2P;Pix;37916670000,0;232000
2173;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;entre 50 e 59 anos;Nao se aplica;QRES;P2G;Pix;5466510000,0;122000
2174;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 40 e 49 anos;entre 20 e 29 anos;DICT;P2P;Pix;123116614160000,0;728983000
2175;2025-01-01 00:00:00;PJ;PJ;NORDESTE;NORTE;Nao se aplica;Nao se aplica;QRDN;B2B;Pix;64918598910000,0;36726000
2176;2025-01-01 00:00:00;PJ;PJ;Nao informado;CENTRO-OESTE;Nao se aplica;Nao se aplica;QRES;B2B;Pix;82507950000,0;172000
2177;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;mais de 60 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;277020550000,0;90000
2178;2025-01-01 00:00:00;PJ;PJ;Nao informado;SUDESTE;Nao se aplica;Nao se aplica;QRDN;B2B;Pix;33584012630000,0;223960000
2179;2025-01-01 00:00:00;PJ;PF;SUL;SUDESTE;Nao se aplica;entre 30 e 39 anos;DICT;B2P;Pix;765555764560000,0;1895564000
2180;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;Nao se aplica;MANU;G2B;Pix;513992269360000,0;6017000
2181;2025-01-01 00:00:00;PF;PJ;Nao informado;CENTRO-OESTE;entre 40 e 49 anos;Nao se aplica;DICT;P2G;Pix;271650000,0;4000
2182;2025-01-01 00:00:00;PF;PJ;SUL;NORDESTE;entre 20 e 29 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;118756870000,0;148000
2183;2025-01-01 00:00:00;PF;PF;SUL;NORTE;até 19 anos;mais de 60 anos;MANU;P2P;Pix;45652830000,0;440000
2184;2025-01-01 00:00:00;PJ;PF;NORTE;SUDESTE;Nao se aplica;entre 30 e 39 anos;QRES;B2P;Pix;1150465940000,0;3740000
2185;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;até 19 anos;entre 40 e 49 anos;DICT;P2P;Pix;170271230000,0;864000
2186;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;Nao informado;entre 40 e 49 anos;QRDN;P2P;Pix;38000000,0;3000
2187;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 40 e 49 anos;entre 30 e 39 anos;QRES;P2P;Pix;140180149280000,0;2972950000
2188;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2B;Pix;1414879552940000,0;19436726000
2189;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 30 e 39 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;19453160890000,0;67935000
2190;2025-01-01 00:00:00;PJ;PF;SUDESTE;Nao informado;Nao se aplica;Nao informado;Nao disponivel;B2P;Nao disponivel;334590000,0;7000
2191;2025-01-01 00:00:00;PJ;PF;Nao informado;CENTRO-OESTE;Nao se aplica;entre 30 e 39 anos;MANU;B2P;Pix;305767900000,0;89000
2192;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 40 e 49 anos;mais de 60 anos;DICT;P2P;Pix;570862160000,0;524000
2193;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix Saque;2976339650000,0;7784000
2194;2025-01-01 00:00:00;PJ;PF;Nao informado;Nao informado;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;28357780000,0;126000
2195;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 30 e 39 anos;QRES;P2P;Pix;2111343350000,0;65772000
2196;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;Nao informado;entre 20 e 29 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;420300000,0;5000
2197;2025-01-01 00:00:00;PF;PJ;Nao informado;CENTRO-OESTE;entre 50 e 59 anos;Nao se aplica;MANU;P2B;Pix;151518640000,0;185000
2198;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUL;Nao se aplica;entre 50 e 59 anos;Nao disponivel;B2P;Nao disponivel;16592595960000,0;141441000
